suffix,status
CHE,Reserved
CHF,Reserved
CHG,Reserved
CHH,Reserved
CHI,Allocated
CHJ,Allocated
CHK,Allocated
CHL,Allocated
CHM,Reserved
CHN,Allocated
CHO,Allocated
CHP,Allocated
CHQ,Reserved
CHR,Allocated
CHS,Allocated
CHT,Reserved
CHU,Allocated
CHV,Allocated
CHW,Allocated
CHX,Reserved
CHY,Reserved
CHZ,Allocated
CIA,Allocated
CIB,Allocated
CIC,Allocated
CID,Allocated
CIE,Allocated
CIF,Allocated
CIG,Reserved
CIH,Allocated
CII,Reserved
CIJ,Allocated
CIK,Allocated
CIL,Allocated
CIM,Reserved
CIN,Allocated
CIO,Allocated
CIP,Allocated
CIQ,Allocated
CIR,Allocated
CIS,Allocated
CIT,Allocated
CIU,Allocated
CIV,Allocated
CIW,Allocated
CIX,Reserved
CIY,Allocated
CIZ,Reserved
CJA,Reserved
CJB,Allocated
CJC,Allocated
CJD,Allocated
CJE,Allocated
CJF,Allocated
CJG,Allocated
CJH,Allocated
CJI,Allocated
CJJ,Allocated
CJK,Allocated
CJL,Reserved
CJM,Allocated
CJN,Allocated
CJO,Allocated
CJP,Reserved
CJQ,Reserved
CJR,Allocated
CJS,Allocated
CJT,Allocated
CJU,Reserved
CJV,Reserved
CJW,Allocated
CJX,Allocated
CJY,Allocated
CJZ,Allocated
CKA,Allocated
CKB,Allocated
CKC,Allocated
CKD,Reserved
CKE,Allocated
CKF,Allocated
CKG,Allocated
CKH,Reserved
CKI,Allocated
CKJ,Reserved
CKK,Allocated
CKL,Allocated
CKM,Allocated
CKN,Allocated
CKO,Allocated
CKP,Allocated
CKQ,Allocated
CKR,Allocated
CKS,Allocated
CKT,Allocated
CKU,Allocated
CKV,Allocated
CKW,Reserved
CKX,Allocated
CKY,Reserved
CKZ,Reserved
CLA,Allocated
CLB,Allocated
CLC,Reserved
CLD,Allocated
CLE,Allocated
CLF,Allocated
CLG,Allocated
CLH,Allocated
CLI,Allocated
CLJ,Allocated
CLK,Allocated
CLL,Allocated
CLM,Allocated
CLN,Allocated
CLO,Allocated
CLP,Allocated
CLQ,Reserved
CLR,Allocated
CLS,Reserved
CLT,Allocated
CLU,Reserved
CLV,Reserved
CLW,Allocated
CLX,Allocated
CLY,Reserved
CLZ,Reserved
CMA,Reserved
CMB,Allocated
CMC,Allocated
CMD,Allocated
CME,Allocated
CMF,Allocated
CMG,Reserved
CMH,Allocated
CMI,Allocated
CMJ,Reserved
CMK,Allocated
CML,Reserved
CMM,Allocated
CMN,Allocated
CMO,Allocated
CMP,Allocated
CMQ,Allocated
CMR,Allocated
CMS,Allocated
CMT,Allocated
CMU,Reserved
CMV,Allocated
CMW,Allocated
CMX,Allocated
CMY,Allocated
CMZ,Allocated
CNA,Allocated
CNB,Allocated
CNC,Allocated
CND,Allocated
CNE,Allocated
CNF,Allocated
CNG,Allocated
CNH,Allocated
CNI,Allocated
CNJ,Reserved
CNK,Reserved
CNL,Allocated
CNM,Allocated
CNN,Allocated
CNO,Reserved
CNP,Allocated
CNQ,Allocated
CNR,Reserved
CNS,Allocated
CNT,Not Allowed
CNU,Allocated
CNV,Allocated
CNW,Allocated
CNX,Allocated
CNY,Allocated
CNZ,Allocated
COA,Allocated
COB,Allocated
COC,Not Allowed
COD,Allocated
COE,Allocated
COF,Allocated
COG,Reserved
COH,Allocated
COI,Allocated
COJ,Allocated
COK,Not Allowed
COL,Not Allowed
COM,Allocated
CON,Allocated
COO,Allocated
COP,Allocated
COQ,Allocated
COR,Reserved
COS,Reserved
COT,Allocated
COU,Reserved
COV,Allocated
COW,Not Allowed
COX,Allocated
COY,Allocated
COZ,Allocated
CPA,Allocated
CPB,Allocated
CPC,Allocated
CPD,Allocated
CPE,Allocated
CPF,Allocated
CPG,Reserved
CPH,Reserved
CPI,Reserved
CPJ,Allocated
CPK,Allocated
CPL,Allocated
CPM,Reserved
CPN,Allocated
CPO,Reserved
CPP,Allocated
CPQ,Reserved
CPR,Allocated
CPS,Allocated
CPT,Allocated
CPU,Allocated
CPV,Reserved
CPW,Allocated
CPX,Allocated
CPY,Allocated
CPZ,Allocated
CQA,Allocated
CQB,Reserved
CQC,Reserved
CQD,Allocated
CQE,Allocated
CQF,Allocated
CQG,Allocated
CQH,Allocated
CQI,Reserved
CQJ,Reserved
CQK,Allocated
CQL,Allocated
CQM,Reserved
CQN,Allocated
CQO,Allocated
CQP,Reserved
CQQ,Allocated
CQR,Allocated
CQS,Reserved
CQT,Allocated
CQU,Allocated
CQV,Allocated
CQW,Allocated
CQX,Reserved
CQY,Allocated
CQZ,Reserved
CRA,Allocated
CRB,Reserved
CRC,Reserved
CRD,Allocated
CRE,Reserved
CRF,Reserved
CRG,Allocated
CRH,Allocated
CRI,Allocated
CRJ,Allocated
CRK,Reserved
CRL,Reserved
CRM,Allocated
CRN,Allocated
CRO,Allocated
CRP,Allocated
CRQ,Allocated
CRR,Allocated
CRS,Reserved
CRT,Allocated
CRU,Allocated
CRV,Reserved
CRW,Allocated
CRX,Allocated
CRY,Reserved
CRZ,Allocated
CSA,Reserved
CSB,Allocated
CSC,Allocated
CSD,Allocated
CSE,Allocated
CSF,Allocated
CSG,Reserved
CSH,Allocated
CSI,Allocated
CSJ,Reserved
CSK,Allocated
CSL,Allocated
CSM,Allocated
CSN,Allocated
CSO,Allocated
CSP,Allocated
CSQ,Allocated
CSR,Allocated
CSS,Allocated
CST,Allocated
CSU,Allocated
CSV,Allocated
CSW,Reserved
CSX,Allocated
CSY,Reserved
CSZ,Allocated
CTA,Reserved
CTB,Reserved
CTC,Allocated
CTD,Reserved
CTE,Reserved
CTF,Allocated
CTG,Reserved
CTH,Reserved
CTI,Allocated
CTJ,Allocated
CTK,Allocated
CTL,Allocated
CTM,Allocated
CTN,Allocated
CTO,Reserved
CTP,Allocated
CTQ,Allocated
CTR,Allocated
CTS,Reserved
CTT,Allocated
CTU,Allocated
CTV,Reserved
CTW,Allocated
CTX,Allocated
CTY,Reserved
CTZ,Reserved
CUA,Allocated
CUB,Allocated
CUC,Reserved
CUD,Allocated
CUE,Reserved
CUF,Allocated
CUG,Allocated
CUH,Allocated
CUI,Allocated
CUJ,Reserved
CUK,Allocated
CUL,Allocated
CUM,Not Allowed
CUN,Allocated
CUO,Reserved
CUP,Allocated
CUQ,Allocated
CUR,Reserved
CUS,Allocated
CUT,Allocated
CUU,Allocated
CUV,Allocated
CUW,Reserved
CUX,Allocated
CUY,Allocated
CUZ,Reserved
CVA,Allocated
CVB,Allocated
CVC,Allocated
CVD,Reserved
CVE,Reserved
CVF,Reserved
CVG,Allocated
CVH,Allocated
CVI,Reserved
CVJ,Allocated
CVK,Allocated
CVL,Allocated
CVM,Allocated
CVN,Allocated
CVO,Allocated
CVP,Allocated
CVQ,Reserved
CVR,Allocated
CVS,Allocated
CVT,Allocated
CVU,Allocated
CVV,Reserved
CVW,Allocated
CVX,Allocated
CVY,Reserved
CVZ,Allocated
CWA,Reserved
CWB,Allocated
CWC,Allocated
CWD,Reserved
CWE,Reserved
CWF,Allocated
CWG,Reserved
CWH,Reserved
CWI,Allocated
CWJ,Allocated
CWK,Reserved
CWL,Allocated
CWM,Allocated
CWN,Allocated
CWO,Reserved
CWP,Reserved
CWQ,Reserved
CWR,Reserved
CWS,Allocated
CWT,Allocated
CWU,Reserved
CWV,Reserved
CWW,Reserved
CWX,Allocated
CWY,Allocated
CWZ,Allocated
CXA,Allocated
CXB,Allocated
CXC,Allocated
CXD,Reserved
CXE,Allocated
CXF,Allocated
CXG,Allocated
CXH,Allocated
CXI,Reserved
CXJ,Reserved
CXK,Reserved
CXL,Allocated
CXM,Allocated
CXN,Allocated
CXO,Allocated
CXP,Reserved
CXQ,Allocated
CXR,Allocated
CXS,Reserved
CXT,Allocated
CXU,Reserved
CXV,Reserved
CXW,Allocated
CXX,Allocated
CXY,Allocated
CXZ,Allocated
CYA,Reserved
CYB,Allocated
CYC,Reserved
CYD,Allocated
CYE,Allocated
CYF,Allocated
CYG,Allocated
CYH,Reserved
CYI,Allocated
CYJ,Allocated
CYK,Reserved
CYL,Reserved
CYM,Allocated
CYN,Reserved
CYO,Reserved
CYP,Allocated
CYQ,Allocated
CYR,Allocated
CYS,Allocated
CYT,Allocated
CYU,Allocated
CYV,Reserved
CYW,Allocated
CYX,Allocated
CYY,Reserved
CYZ,Allocated
CZA,Allocated
CZB,Allocated
CZC,Allocated
CZD,Reserved
CZE,Allocated
CZF,Allocated
CZG,Reserved
CZH,Reserved
CZI,Allocated
CZJ,Allocated
CZK,Allocated
CZL,Reserved
CZM,Allocated
CZN,Allocated
CZO,Reserved
CZP,Allocated
CZQ,Reserved
CZR,Allocated
CZS,Reserved
CZT,Allocated
CZU,Allocated
CZV,Allocated
CZW,Allocated
CZX,Allocated
CZY,Reserved
CZZ,Reserved
DAA,Allocated
DAB,Allocated
DAC,Allocated
DAD,Allocated
DAE,Allocated
DAF,Allocated
DAG,Allocated
DAH,Allocated
DAI,Reserved
DAJ,Allocated
DAK,Reserved
DAL,Allocated
DAM,Reserved
DAN,Allocated
DAO,Allocated
DAP,Reserved
DAQ,Allocated
DAR,Allocated
DAS,Allocated
DAT,Allocated
DAU,Allocated
DAV,Allocated
DAW,Allocated
DAX,Allocated
DAY,Allocated
DAZ,Allocated
DBA,Allocated
DBB,Allocated
DBC,Allocated
DBD,Allocated
DBE,Reserved
DBF,Allocated
DBG,Allocated
DBH,Allocated
DBI,Allocated
DBJ,Allocated
DBK,Allocated
DBL,Allocated
DBM,Allocated
DBN,Allocated
DBO,Allocated
DBP,Allocated
DBQ,Allocated
DBR,Allocated
DBS,Reserved
DBT,Allocated
DBU,Reserved
DBV,Reserved
DBW,Reserved
DBX,Allocated
DBY,Allocated
DBZ,Reserved
DCA,Reserved
DCB,Allocated
DCC,Allocated
DCD,Allocated
DCE,Reserved
DCF,Reserved
DCG,Allocated
DCH,Reserved
DCI,Reserved
DCJ,Allocated
DCK,Allocated
DCL,Reserved
DCM,Allocated
DCN,Reserved
DCO,Allocated
DCP,Allocated
DCQ,Allocated
DCR,Reserved
DCS,Allocated
DCT,Allocated
DCU,Allocated
DCV,Allocated
DCW,Allocated
DCX,Reserved
DCY,Allocated
DCZ,Allocated
DDA,Allocated
DDB,Allocated
DDC,Allocated
DDD,Allocated
DDE,Allocated
DDF,Reserved
DDG,Reserved
DDH,Reserved
DDI,Allocated
DDJ,Allocated
DDK,Allocated
DDL,Allocated
DDM,Allocated
DDN,Allocated
DDO,Reserved
DDP,Allocated
DDQ,Reserved
DDR,Allocated
DDS,Allocated
DDT,Allocated
DDU,Allocated
DDV,Allocated
DDW,Allocated
DDX,Reserved
DDY,Allocated
DDZ,Reserved
DEA,Allocated
DEB,Allocated
DEC,Allocated
DED,Allocated
DEE,Reserved
DEF,Allocated
DEG,Allocated
DEH,Reserved
DEI,Allocated
DEJ,Allocated
DEK,Allocated
DEL,Allocated
DEM,Allocated
DEN,Allocated
DEO,Allocated
DEP,Allocated
DEQ,Allocated
DER,Allocated
DES,Allocated
DET,Reserved
DEU,Reserved
DEV,Allocated
DEW,Allocated
DEX,Allocated
DEY,Allocated
DEZ,Reserved
DFA,Allocated
DFB,Reserved
DFC,Allocated
DFD,Allocated
DFE,Reserved
DFF,Allocated
DFG,Allocated
DFH,Allocated
DFI,Allocated
DFJ,Reserved
DFK,Allocated
DFL,Allocated
DFM,Allocated
DFN,Allocated
DFO,Allocated
DFP,Reserved
DFQ,Allocated
DFR,Reserved
DFS,Allocated
DFT,Allocated
DFU,Allocated
DFV,Allocated
DFW,Allocated
DFX,Allocated
DFY,Allocated
DFZ,Allocated
DGA,Allocated
DGB,Allocated
DGC,Reserved
DGD,Allocated
DGE,Reserved
DGF,Allocated
DGG,Allocated
DGH,Reserved
DGI,Allocated
DGJ,Allocated
DGK,Allocated
DGL,Allocated
DGM,Reserved
DGN,Reserved
DGO,Reserved
DGP,Allocated
DGQ,Allocated
DGR,Allocated
DGS,Reserved
DGT,Allocated
DGU,Allocated
DGV,Reserved
DGW,Allocated
DGX,Allocated
DGY,Allocated
DGZ,Allocated
DHA,Reserved
DHB,Reserved
DHC,Reserved
DHD,Allocated
DHE,Allocated
DHF,Allocated
DHG,Allocated
DHH,Allocated
DHI,Allocated
DHJ,Allocated
DHK,Reserved
DHL,Allocated
DHM,Allocated
DHN,Allocated
DHO,Allocated
DHP,Allocated
DHQ,Allocated
DHR,Allocated
DHS,Reserved
DHT,Reserved
DHU,Allocated
DHV,Reserved
DHW,Reserved
DHX,Allocated
DHY,Allocated
DHZ,Allocated
DIA,Allocated
DIB,Reserved
DIC,Not Allowed
DID,Allocated
DIE,Not Allowed
DIF,Allocated
DIG,Allocated
DIH,Allocated
DII,Reserved
DIJ,Allocated
DIK,Not Allowed
DIL,Allocated
DIM,Reserved
DIN,Allocated
DIO,Reserved
DIP,Allocated
DIQ,Allocated
DIR,Allocated
DIS,Allocated
DIT,Allocated
DIU,Allocated
DIV,Reserved
DIW,Allocated
DIX,Reserved
DIY,Allocated
DIZ,Allocated
DJA,Allocated
DJB,Allocated
DJC,Reserved
DJD,Allocated
DJE,Allocated
DJF,Allocated
DJG,Reserved
DJH,Allocated
DJI,Allocated
DJJ,Allocated
DJK,Allocated
DJL,Reserved
DJM,Allocated
DJN,Allocated
DJO,Reserved
DJP,Allocated
DJQ,Allocated
DJR,Reserved
DJS,Allocated
DJT,Allocated
DJU,Allocated
DJV,Allocated
DJW,Allocated
DJX,Reserved
DJY,Allocated
DJZ,Allocated
DKA,Allocated
DKB,Reserved
DKC,Reserved
DKD,Allocated
DKE,Allocated
DKF,Reserved
DKG,Reserved
DKH,Allocated
DKI,Allocated
DKJ,Allocated
DKK,Allocated
DKL,Allocated
DKM,Reserved
DKN,Allocated
DKO,Allocated
DKP,Allocated
DKQ,Allocated
DKR,Allocated
DKS,Allocated
DKT,Allocated
DKU,Allocated
DKV,Allocated
DKW,Allocated
DKX,Allocated
DKY,Reserved
DKZ,Allocated
DLA,Reserved
DLB,Allocated
DLC,Allocated
DLD,Allocated
DLE,Allocated
DLF,Reserved
DLG,Allocated
DLH,Allocated
DLI,Allocated
DLJ,Allocated
DLK,Allocated
DLL,Allocated
DLM,Allocated
DLN,Reserved
DLO,Reserved
DLP,Allocated
DLQ,Reserved
DLR,Allocated
DLS,Reserved
DLT,Allocated
DLU,Reserved
DLV,Allocated
DLW,Allocated
DLX,Allocated
DLY,Allocated
DLZ,Allocated
DMA,Allocated
DMB,Allocated
DMC,Allocated
DMD,Allocated
DME,Allocated
DMF,Allocated
DMG,Allocated
DMH,Allocated
DMI,Allocated
DMJ,Allocated
DMK,Allocated
DML,Allocated
DMM,Allocated
DMN,Reserved
DMO,Reserved
DMP,Allocated
DMQ,Allocated
DMR,Allocated
DMS,Allocated
DMT,Allocated
DMU,Allocated
DMV,Allocated
DMW,Allocated
DMX,Allocated
DMY,Allocated
DMZ,Allocated
DNA,Allocated
DNB,Allocated
DNC,Allocated
DND,Allocated
DNE,Allocated
DNF,Allocated
DNG,Allocated
DNH,Allocated
DNI,Allocated
DNJ,Allocated
DNK,Allocated
DNL,Reserved
DNM,Allocated
DNN,Allocated
DNO,Allocated
DNP,Allocated
DNQ,Allocated
DNR,Allocated
DNS,Allocated
DNT,Allocated
DNU,Allocated
DNV,Allocated
DNW,Allocated
DNX,Allocated
DNY,Allocated
DNZ,Allocated
DOA,Allocated
DOB,Allocated
DOC,Allocated
DOD,Allocated
DOE,Allocated
DOF,Allocated
DOG,Allocated
DOH,Allocated
DOI,Allocated
DOJ,Allocated
DOK,Allocated
DOL,Reserved
DOM,Allocated
DON,Allocated
DOO,Reserved
DOP,Allocated
DOQ,Allocated
DOR,Not Allowed
DOS,Allocated
DOT,Allocated
DOU,Allocated
DOV,Allocated
DOW,Allocated
DOX,Reserved
DOY,Allocated
DOZ,Allocated
DPA,Allocated
DPB,Allocated
DPC,Allocated
DPD,Allocated
DPE,Allocated
DPF,Allocated
DPG,Allocated
DPH,Allocated
DPI,Reserved
DPJ,Allocated
DPK,Allocated
DPL,Reserved
DPM,Allocated
DPN,Allocated
DPO,Allocated
DPP,Allocated
DPQ,Allocated
DPR,Allocated
DPS,Allocated
DPT,Reserved
DPU,Allocated
DPV,Allocated
DPW,Allocated
DPX,Allocated
DPY,Allocated
DPZ,Allocated
DQA,Reserved
DQB,Allocated
DQC,Reserved
DQD,Reserved
DQE,Allocated
DQF,Reserved
DQG,Reserved
DQH,Allocated
DQI,Reserved
DQJ,Allocated
DQK,Allocated
DQL,Allocated
DQM,Allocated
DQN,Allocated
DQO,Allocated
DQP,Allocated
DQQ,Reserved
DQR,Allocated
DQS,Allocated
DQT,Allocated
DQU,Reserved
DQV,Allocated
DQW,Allocated
DQX,Allocated
DQY,Allocated
DQZ,Reserved
DRA,Allocated
DRB,Allocated
DRC,Allocated
DRD,Reserved
DRE,Allocated
DRF,Allocated
DRG,Allocated
DRH,Allocated
DRI,Allocated
DRJ,Reserved
DRK,Allocated
DRL,Allocated
DRM,Allocated
DRN,Allocated
DRO,Allocated
DRP,Allocated
DRQ,Allocated
DRR,Reserved
DRS,Allocated
DRT,Allocated
DRU,Allocated
DRV,Allocated
DRW,Allocated
DRX,Allocated
DRY,Reserved
DRZ,Reserved
DSA,Reserved
DSB,Allocated
DSC,Not Allowed
DSD,Allocated
DSE,Reserved
DSF,Allocated
DSG,Reserved
DSH,Allocated
DSI,Allocated
DSJ,Allocated
DSK,Allocated
DSL,Allocated
DSM,Allocated
DSN,Allocated
DSO,Allocated
DSP,Reserved
DSQ,Allocated
DSR,Allocated
DSS,Allocated
DST,Allocated
DSU,Allocated
DSV,Allocated
DSW,Allocated
DSX,Allocated
DSY,Allocated
DSZ,Allocated
DTA,Allocated
DTB,Allocated
DTC,Allocated
DTD,Allocated
DTE,Reserved
DTF,Reserved
DTG,Allocated
DTH,Allocated
DTI,Allocated
DTJ,Allocated
DTK,Allocated
DTL,Allocated
DTM,Allocated
DTN,Reserved
DTO,Reserved
DTP,Allocated
DTQ,Allocated
DTR,Allocated
DTS,Allocated
DTT,Allocated
DTU,Allocated
DTV,Allocated
DTW,Allocated
DTX,Allocated
DTY,Reserved
DTZ,Reserved
DUA,Reserved
DUB,Reserved
DUC,Allocated
DUD,Reserved
DUE,Allocated
DUF,Allocated
DUG,Allocated
DUH,Allocated
DUI,Allocated
DUJ,Allocated
DUK,Allocated
DUL,Allocated
DUM,Reserved
DUN,Allocated
DUO,Reserved
DUP,Allocated
DUQ,Allocated
DUR,Allocated
DUS,Allocated
DUT,Allocated
DUU,Allocated
DUV,Allocated
DUW,Allocated
DUX,Reserved
DUY,Allocated
DUZ,Allocated
DVA,Allocated
DVB,Allocated
DVC,Allocated
DVD,Allocated
DVE,Allocated
DVF,Allocated
DVG,Allocated
DVH,Allocated
DVI,Reserved
DVJ,Reserved
DVK,Allocated
DVL,Reserved
DVM,Allocated
DVN,Reserved
DVO,Allocated
DVP,Allocated
DVQ,Allocated
DVR,Allocated
DVS,Allocated
DVT,Allocated
DVU,Allocated
DVV,Allocated
DVW,Allocated
DVX,Reserved
DVY,Allocated
DVZ,Allocated
DWA,Allocated
DWB,Allocated
DWC,Allocated
DWD,Allocated
DWE,Allocated
DWF,Allocated
DWG,Allocated
DWH,Reserved
DWI,Reserved
DWJ,Allocated
DWK,Allocated
DWL,Reserved
DWM,Allocated
DWN,Allocated
DWO,Allocated
DWP,Allocated
DWQ,Allocated
DWR,Allocated
DWS,Allocated
DWT,Allocated
DWU,Allocated
DWV,Allocated
DWW,Allocated
DWX,Allocated
DWY,Allocated
DWZ,Allocated
DXA,Reserved
DXB,Allocated
DXC,Allocated
DXD,Allocated
DXE,Allocated
DXF,Allocated
DXG,Reserved
DXH,Allocated
DXI,Reserved
DXJ,Allocated
DXK,Allocated
DXL,Allocated
DXM,Allocated
DXN,Allocated
DXO,Allocated
DXP,Allocated
DXQ,Allocated
DXR,Allocated
DXS,Allocated
DXT,Allocated
DXU,Allocated
DXV,Allocated
DXW,Allocated
DXX,Allocated
DXY,Allocated
DXZ,Allocated
DYA,Allocated
DYB,Allocated
DYC,Reserved
DYD,Allocated
DYE,Allocated
DYF,Allocated
DYG,Allocated
DYH,Allocated
DYI,Allocated
DYJ,Allocated
DYK,Allocated
DYL,Allocated
DYM,Allocated
DYN,Allocated
DYO,Allocated
DYP,Reserved
DYQ,Allocated
DYR,Allocated
DYS,Allocated
DYT,Reserved
DYU,Allocated
DYV,Allocated
DYW,Allocated
DYX,Allocated
DYY,Reserved
DYZ,Allocated
DZA,Allocated
DZB,Allocated
DZC,Allocated
DZD,Allocated
DZE,Reserved
DZF,Reserved
DZG,Allocated
DZH,Allocated
DZI,Allocated
DZJ,Allocated
DZK,Reserved
DZL,Allocated
DZM,Allocated
DZN,Allocated
DZO,Allocated
DZP,Allocated
DZQ,Allocated
DZR,Allocated
DZS,Allocated
DZT,Allocated
DZU,Allocated
DZV,Allocated
DZW,Allocated
DZX,Allocated
DZY,Allocated
DZZ,Allocated
EAA,Allocated
EAB,Allocated
EAC,Allocated
EAD,Allocated
EAE,Allocated
EAF,Allocated
EAG,Allocated
EAH,Allocated
EAI,Allocated
EAJ,Allocated
EAK,Allocated
EAL,Allocated
EAM,Allocated
EAN,Allocated
EAO,Allocated
EAP,Allocated
EAQ,Allocated
EAR,Allocated
EAS,Allocated
EAT,Allocated
EAU,Allocated
EAV,Allocated
EAW,Allocated
EAX,Allocated
EAY,Allocated
EAZ,Allocated
EBA,Allocated
EBB,Allocated
EBC,Allocated
EBD,Allocated
EBE,Allocated
EBF,Allocated
EBG,Allocated
EBH,Allocated
EBI,Allocated
EBJ,Allocated
EBK,Allocated
EBL,Allocated
EBM,Allocated
EBN,Allocated
EBO,Allocated
EBP,Allocated
EBQ,Allocated
EBR,Allocated
EBS,Allocated
EBT,Allocated
EBU,Allocated
EBV,Allocated
EBW,Allocated
EBX,Allocated
EBY,Reserved
EBZ,Allocated
ECA,Allocated
ECB,Allocated
ECC,Allocated
ECD,Allocated
ECE,Allocated
ECF,Allocated
ECG,Allocated
ECH,Allocated
ECI,Allocated
ECJ,Reserved
ECK,Allocated
ECL,Allocated
ECM,Allocated
ECN,Reserved
ECO,Allocated
ECP,Allocated
ECQ,Allocated
ECR,Allocated
ECS,Allocated
ECT,Allocated
ECU,Allocated
ECV,Allocated
ECW,Allocated
ECX,Allocated
ECY,Allocated
ECZ,Allocated
EDA,Allocated
EDB,Allocated
EDC,Allocated
EDD,Allocated
EDE,Allocated
EDF,Allocated
EDG,Allocated
EDH,Allocated
EDI,Allocated
EDJ,Allocated
EDK,Allocated
EDL,Reserved
EDM,Reserved
EDN,Allocated
EDO,Allocated
EDP,Allocated
EDQ,Allocated
EDR,Allocated
EDS,Allocated
EDT,Allocated
EDU,Allocated
EDV,Allocated
EDW,Allocated
EDX,Allocated
EDY,Allocated
EDZ,Allocated
EEA,Allocated
EEB,Allocated
EEC,Allocated
EED,Allocated
EEE,Allocated
EEF,Allocated
EEG,Allocated
EEH,Allocated
EEI,Allocated
EEJ,Allocated
EEK,Allocated
EEL,Allocated
EEM,Reserved
EEN,Reserved
EEO,Reserved
EEP,Allocated
EEQ,Reserved
EER,Reserved
EES,Reserved
EET,Reserved
EEU,Reserved
EEV,Reserved
EEW,Reserved
EEX,Reserved
EEY,Allocated
EEZ,Reserved
EFA,Reserved
EFB,Reserved
EFC,Reserved
EFD,Reserved
EFE,Allocated
EFF,Reserved
EFG,Reserved
EFH,Reserved
EFI,Allocated
EFJ,Allocated
EFK,Reserved
EFL,Reserved
EFM,Allocated
EFN,Reserved
EFO,Reserved
EFP,Reserved
EFQ,Reserved
EFR,Allocated
EFS,Reserved
EFT,Reserved
EFU,Reserved
EFV,Reserved
EFW,Allocated
EFX,Reserved
EFY,Reserved
EFZ,Reserved
EGA,Allocated
EGB,Reserved
EGC,Allocated
EGD,Reserved
EGE,Reserved
EGF,Reserved
EGG,Reserved
EGH,Allocated
EGI,Reserved
EGJ,Reserved
EGK,Reserved
EGL,Allocated
EGM,Allocated
EGN,Allocated
EGO,Reserved
EGP,Reserved
EGQ,Reserved
EGR,Reserved
EGS,Reserved
EGT,Reserved
EGU,Reserved
EGV,Allocated
EGW,Reserved
EGX,Reserved
EGY,Reserved
EGZ,Reserved
EHA,Allocated
EHB,Reserved
EHC,Reserved
EHD,Reserved
EHE,Reserved
EHF,Allocated
EHG,Reserved
EHH,Reserved
EHI,Reserved
EHJ,Reserved
EHK,Reserved
EHL,Allocated
EHM,Reserved
EHN,Reserved
EHO,Reserved
EHP,Reserved
EHQ,Reserved
EHR,Reserved
EHS,Allocated
EHT,Reserved
EHU,Reserved
EHV,Reserved
EHW,Reserved
EHX,Reserved
EHY,Reserved
EHZ,Reserved
EIA,Reserved
EIB,Allocated
EIC,Reserved
EID,Reserved
EIE,Reserved
EIF,Reserved
EIG,Allocated
EIH,Reserved
EII,Reserved
EIJ,Reserved
EIK,Reserved
EIL,Reserved
EIM,Reserved
EIN,Reserved
EIO,Reserved
EIP,Allocated
EIQ,Allocated
EIR,Reserved
EIS,Reserved
EIT,Reserved
EIU,Reserved
EIV,Reserved
EIW,Allocated
EIX,Reserved
EIY,Reserved
EIZ,Reserved
EJA,Reserved
EJB,Allocated
EJC,Reserved
EJD,Reserved
EJE,Reserved
EJF,Allocated
EJG,Allocated
EJH,Reserved
EJI,Reserved
EJJ,Reserved
EJK,Reserved
EJL,Allocated
EJM,Reserved
EJN,Allocated
EJO,Reserved
EJP,Reserved
EJQ,Reserved
EJR,Reserved
EJS,Reserved
EJT,Reserved
EJU,Reserved
EJV,Reserved
EJW,Allocated
EJX,Reserved
EJY,Reserved
EJZ,Reserved
EKA,Reserved
EKB,Allocated
EKC,Reserved
EKD,Reserved
EKE,Reserved
EKF,Reserved
EKG,Reserved
EKH,Reserved
EKI,Reserved
EKJ,Reserved
EKK,Reserved
EKL,Reserved
EKM,Reserved
EKN,Reserved
EKO,Reserved
EKP,Reserved
EKQ,Reserved
EKR,Reserved
EKS,Reserved
EKT,Reserved
EKU,Reserved
EKV,Reserved
EKW,Reserved
EKX,Reserved
EKY,Reserved
EKZ,Reserved
ELA,Allocated
ELB,Reserved
ELC,Allocated
ELD,Reserved
ELE,Reserved
ELF,Allocated
ELG,Allocated
ELH,Reserved
ELI,Allocated
ELJ,Reserved
ELK,Reserved
ELL,Reserved
ELM,Reserved
ELN,Reserved
ELO,Allocated
ELP,Allocated
ELQ,Reserved
ELR,Reserved
ELS,Allocated
ELT,Allocated
ELU,Reserved
ELV,Reserved
ELW,Reserved
ELX,Reserved
ELY,Reserved
ELZ,Reserved
EMA,Reserved
EMB,Reserved
EMC,Allocated
EMD,Allocated
EME,Allocated
EMF,Reserved
EMG,Reserved
EMH,Reserved
EMI,Reserved
EMJ,Reserved
EMK,Reserved
EML,Reserved
EMM,Allocated
EMN,Reserved
EMO,Reserved
EMP,Reserved
EMQ,Reserved
EMR,Allocated
EMS,Allocated
EMT,Reserved
EMU,Reserved
EMV,Reserved
EMW,Allocated
EMX,Reserved
EMY,Reserved
EMZ,Reserved
ENA,Allocated
ENB,Reserved
ENC,Reserved
END,Reserved
ENE,Reserved
ENF,Reserved
ENG,Allocated
ENH,Reserved
ENI,Reserved
ENJ,Reserved
ENK,Reserved
ENL,Reserved
ENM,Reserved
ENN,Reserved
ENO,Reserved
ENP,Reserved
ENQ,Reserved
ENR,Allocated
ENS,Reserved
ENT,Reserved
ENU,Reserved
ENV,Reserved
ENW,Reserved
ENX,Reserved
ENY,Reserved
ENZ,Reserved
EOA,Reserved
EOB,Reserved
EOC,Reserved
EOD,Reserved
EOE,Reserved
EOF,Reserved
EOG,Allocated
EOH,Reserved
